watershed	n.data	n.stock	year	exp_spawn	total_rec
kadjusdis_lakes	20	50	1973	7000	15758
kadjusdis_lakes	21	50	1974	3000	13987
kadjusdis_lakes	22	50	1975	1600	8759
kadjusdis_lakes	23	50	1976	1600	5121
kadjusdis_lakes	24	50	1977	4000	6358
kadjusdis_lakes	25	50	1978	5000	5980
kadjusdis_lakes	26	50	1979	5000	3059
kadjusdis_lakes	27	50	1980	1738	1949
kadjusdis_lakes	28	50	1981	320	2614
kadjusdis_lakes	29	50	1982	3000	2971
kadjusdis_lakes	30	50	1983	1200	2929
kadjusdis_lakes	31	50	1984	470	4328
kadjusdis_lakes	32	50	1985	660	6728
kadjusdis_lakes	33	50	1986	NA	NA
kadjusdis_lakes	34	50	1987	NA	NA
kadjusdis_lakes	35	50	1988	NA	NA
kadjusdis_lakes	36	50	1989	NA	NA
kadjusdis_lakes	37	50	1990	NA	NA
kadjusdis_lakes	38	50	1991	NA	NA
kadjusdis_lakes	39	50	1992	NA	NA
kadjusdis_lakes	40	50	1993	NA	NA
kadjusdis_lakes	41	50	1994	NA	NA
kadjusdis_lakes	42	50	1995	NA	NA
kadjusdis_lakes	43	50	1996	NA	NA
kadjusdis_lakes	44	50	1997	NA	NA
kadjusdis_lakes	45	50	1998	NA	NA
kadjusdis_lakes	46	50	1999	NA	NA
kadjusdis_lakes	47	50	2000	NA	NA
kadjusdis_lakes	48	50	2001	NA	NA
kadjusdis_lakes	49	50	2002	NA	NA
kadjusdis_lakes	50	50	2003	NA	NA
kadjusdis_lakes	51	50	2004	NA	NA
kadjusdis_lakes	52	50	2005	NA	NA
kadjusdis_lakes	53	50	2006	NA	NA
kadjusdis_lakes	54	50	2007	460	1600
kadjusdis_lakes	55	50	2008	520	1891
kadjusdis_lakes	56	50	2009	NA	NA
kadjusdis_lakes	57	50	2010	1200	3064
kadjusdis_lakes	58	50	2011	700	2924
kadjusdis_lakes	59	50	2012	NA	NA
kadjusdis_lakes	60	50	2013	NA	NA
kadjusdis_lakes	61	50	2014	NA	NA
kainet_lake	1	51	1954	NA	NA
kainet_lake	2	51	1955	NA	NA
kainet_lake	3	51	1956	800	660
kainet_lake	4	51	1957	NA	NA
kainet_lake	5	51	1958	NA	NA
kainet_lake	6	51	1959	NA	NA
kainet_lake	7	51	1960	400	3736
kainet_lake	8	51	1961	400	3931
kainet_lake	9	51	1962	150	2073
kainet_lake	10	51	1963	NA	NA
kainet_lake	11	51	1964	400	3713
kainet_lake	12	51	1965	1400	3913
kainet_lake	13	51	1966	800	4836
kainet_lake	14	51	1967	800	8293
kainet_lake	15	51	1968	2000	10358
kainet_lake	16	51	1969	1400	10056
kainet_lake	17	51	1970	NA	NA
kainet_lake	18	51	1971	NA	NA
kainet_lake	19	51	1972	NA	NA
kainet_lake	20	51	1973	3000	3181
kainet_lake	21	51	1974	2000	2844
kainet_lake	22	51	1975	NA	NA
kainet_lake	23	51	1976	NA	NA
kainet_lake	24	51	1977	800	14735
kainet_lake	25	51	1978	1100	11323
kainet_lake	26	51	1979	400	6489
kainet_lake	27	51	1980	NA	NA
kainet_lake	28	51	1981	1000	11131
kainet_lake	29	51	1982	1400	8986
kainet_lake	30	51	1983	1400	6289
kainet_lake	31	51	1984	1600	6189
kainet_lake	32	51	1985	7000	5576
kainet_lake	33	51	1986	2400	4448
kainet_lake	34	51	1987	2000	4771
kainet_lake	35	51	1988	3000	4028
kainet_lake	36	51	1989	NA	NA
kainet_lake	37	51	1990	NA	NA
kainet_lake	38	51	1991	NA	NA
kainet_lake	39	51	1992	2000	3998
kainet_lake	40	51	1993	2000	4142
kainet_lake	41	51	1994	NA	NA
kainet_lake	42	51	1995	NA	NA
kainet_lake	43	51	1996	4000	2467
kainet_lake	44	51	1997	4000	1834
kainet_lake	45	51	1998	4000	2369
kainet_lake	46	51	1999	1000	3586
kainet_lake	47	51	2000	3000	2719
kainet_lake	48	51	2001	2000	1465
kainet_lake	49	51	2002	1200	1135
kainet_lake	50	51	2003	NA	NA
kainet_lake	51	51	2004	NA	NA
kainet_lake	52	51	2005	NA	NA
kainet_lake	53	51	2006	1700	2521
kainet_lake	54	51	2007	800	2742
kainet_lake	55	51	2008	NA	NA
kainet_lake	56	51	2009	NA	NA
kainet_lake	57	51	2010	NA	NA
kainet_lake	58	51	2011	NA	NA
kainet_lake	59	51	2012	NA	NA
kainet_lake	60	51	2013	NA	NA
kainet_lake	61	51	2014	NA	NA
kdelmashan_lake	1	52	1954	NA	NA
kdelmashan_lake	2	52	1955	NA	NA
kdelmashan_lake	3	52	1956	NA	NA
kdelmashan_lake	4	52	1957	NA	NA
kdelmashan_lake	5	52	1958	NA	NA
kdelmashan_lake	6	52	1959	1500	1472
kdelmashan_lake	7	52	1960	NA	NA
kdelmashan_lake	8	52	1961	NA	NA
kdelmashan_lake	9	52	1962	NA	NA
kdelmashan_lake	10	52	1963	1500	3269
kdelmashan_lake	11	52	1964	800	2138
kdelmashan_lake	12	52	1965	NA	NA
kdelmashan_lake	13	52	1966	NA	NA
kdelmashan_lake	14	52	1967	3000	5057
kdelmashan_lake	15	52	1968	800	7175
kdelmashan_lake	16	52	1969	1000	9413
kdelmashan_lake	17	52	1970	800	5366
kdelmashan_lake	18	52	1971	3000	2104
kdelmashan_lake	19	52	1972	800	1353
kdelmashan_lake	20	52	1973	6000	1378
kdelmashan_lake	21	52	1974	3600	2218
kdelmashan_lake	22	52	1975	1400	4591
kdelmashan_lake	23	52	1976	800	2873
kdelmashan_lake	24	52	1977	900	3315
kdelmashan_lake	25	52	1978	200	2278
kdelmashan_lake	26	52	1979	1500	1997
kdelmashan_lake	27	52	1980	800	1183
kdelmashan_lake	28	52	1981	800	1799
kdelmashan_lake	29	52	1982	1000	1596
kdelmashan_lake	30	52	1983	NA	NA
kdelmashan_lake	31	52	1984	NA	NA
kdelmashan_lake	32	52	1985	NA	NA
kdelmashan_lake	33	52	1986	NA	NA
kdelmashan_lake	34	52	1987	NA	NA
kdelmashan_lake	35	52	1988	NA	NA
kdelmashan_lake	36	52	1989	NA	NA
kdelmashan_lake	37	52	1990	NA	NA
kdelmashan_lake	38	52	1991	NA	NA
kdelmashan_lake	39	52	1992	NA	NA
kdelmashan_lake	40	52	1993	NA	NA
kdelmashan_lake	41	52	1994	NA	NA
kdelmashan_lake	42	52	1995	NA	NA
kdelmashan_lake	43	52	1996	NA	NA
kdelmashan_lake	44	52	1997	NA	NA
kdelmashan_lake	45	52	1998	NA	NA
kdelmashan_lake	46	52	1999	NA	NA
kdelmashan_lake	47	52	2000	NA	NA
kdelmashan_lake	48	52	2001	NA	NA
kdelmashan_lake	49	52	2002	NA	NA
kdelmashan_lake	50	52	2003	NA	NA
kdelmashan_lake	51	52	2004	NA	NA
kdelmashan_lake	52	52	2005	NA	NA
kdelmashan_lake	53	52	2006	NA	NA
kdelmashan_lake	54	52	2007	NA	NA
kdelmashan_lake	55	52	2008	NA	NA
kdelmashan_lake	56	52	2009	NA	NA
kdelmashan_lake	57	52	2010	NA	NA
kdelmashan_lake	58	52	2011	NA	NA
kdelmashan_lake	59	52	2012	NA	NA
kdelmashan_lake	60	52	2013	NA	NA
kdelmashan_lake	61	52	2014	NA	NA
keswar_lake	1	53	1954	NA	NA
keswar_lake	2	53	1955	NA	NA
keswar_lake	3	53	1956	NA	NA
keswar_lake	4	53	1957	800	1212
keswar_lake	5	53	1958	NA	NA
keswar_lake	6	53	1959	1500	2852
keswar_lake	7	53	1960	NA	NA
keswar_lake	8	53	1961	800	3399
keswar_lake	9	53	1962	1500	3229
keswar_lake	10	53	1963	3000	2464
keswar_lake	11	53	1964	1500	2742
keswar_lake	12	53	1965	3000	968
keswar_lake	13	53	1966	3000	505
keswar_lake	14	53	1967	1500	483
keswar_lake	15	53	1968	3000	470
keswar_lake	16	53	1969	NA	NA
keswar_lake	17	53	1970	NA	NA
keswar_lake	18	53	1971	NA	NA
keswar_lake	19	53	1972	NA	NA
keswar_lake	20	53	1973	NA	NA
keswar_lake	21	53	1974	NA	NA
keswar_lake	22	53	1975	NA	NA
keswar_lake	23	53	1976	NA	NA
keswar_lake	24	53	1977	NA	NA
keswar_lake	25	53	1978	NA	NA
keswar_lake	26	53	1979	NA	NA
keswar_lake	27	53	1980	NA	NA
keswar_lake	28	53	1981	NA	NA
keswar_lake	29	53	1982	NA	NA
keswar_lake	30	53	1983	NA	NA
keswar_lake	31	53	1984	NA	NA
keswar_lake	32	53	1985	NA	NA
keswar_lake	33	53	1986	NA	NA
keswar_lake	34	53	1987	NA	NA
keswar_lake	35	53	1988	NA	NA
keswar_lake	36	53	1989	NA	NA
keswar_lake	37	53	1990	NA	NA
keswar_lake	38	53	1991	NA	NA
keswar_lake	39	53	1992	NA	NA
keswar_lake	40	53	1993	NA	NA
keswar_lake	41	53	1994	NA	NA
keswar_lake	42	53	1995	NA	NA
keswar_lake	43	53	1996	NA	NA
keswar_lake	44	53	1997	NA	NA
keswar_lake	45	53	1998	NA	NA
keswar_lake	46	53	1999	NA	NA
keswar_lake	47	53	2000	NA	NA
keswar_lake	48	53	2001	NA	NA
keswar_lake	49	53	2002	NA	NA
keswar_lake	50	53	2003	NA	NA
keswar_lake	51	53	2004	NA	NA
keswar_lake	52	53	2005	NA	NA
keswar_lake	53	53	2006	NA	NA
keswar_lake	54	53	2007	NA	NA
keswar_lake	55	53	2008	NA	NA
keswar_lake	56	53	2009	NA	NA
keswar_lake	57	53	2010	NA	NA
keswar_lake	58	53	2011	NA	NA
keswar_lake	59	53	2012	NA	NA
keswar_lake	60	53	2013	NA	NA
keswar_lake	61	53	2014	NA	NA
kimsquit_lake	1	54	1954	NA	NA
kimsquit_lake	2	54	1955	NA	NA
kimsquit_lake	3	54	1956	NA	NA
kimsquit_lake	4	54	1957	NA	NA
kimsquit_lake	5	54	1958	NA	NA
kimsquit_lake	6	54	1959	NA	NA
kimsquit_lake	7	54	1960	NA	NA
kimsquit_lake	8	54	1961	NA	NA
kimsquit_lake	9	54	1962	NA	NA
kimsquit_lake	10	54	1963	NA	NA
kimsquit_lake	11	54	1964	NA	NA
kimsquit_lake	12	54	1965	NA	NA
kimsquit_lake	13	54	1966	NA	NA
kimsquit_lake	14	54	1967	15000	58023
kimsquit_lake	15	54	1968	3500	27499
kimsquit_lake	16	54	1969	3500	16654
kimsquit_lake	17	54	1970	3500	45233
kimsquit_lake	18	54	1971	55000	62391
kimsquit_lake	19	54	1972	13500	42822
kimsquit_lake	20	54	1973	3500	30672
kimsquit_lake	21	54	1974	5000	31852
kimsquit_lake	22	54	1975	35000	29624
kimsquit_lake	23	54	1976	25000	25294
kimsquit_lake	24	54	1977	10000	30424
kimsquit_lake	25	54	1978	12000	53742
kimsquit_lake	26	54	1979	8000	43647
kimsquit_lake	27	54	1980	7500	28789
kimsquit_lake	28	54	1981	5000	37188
kimsquit_lake	29	54	1982	12000	48769
kimsquit_lake	30	54	1983	30000	36338
kimsquit_lake	31	54	1984	10000	20969
kimsquit_lake	32	54	1985	15000	22288
kimsquit_lake	33	54	1986	16000	35500
kimsquit_lake	34	54	1987	22000	33239
kimsquit_lake	35	54	1988	10000	22431
kimsquit_lake	36	54	1989	NA	NA
kimsquit_lake	37	54	1990	NA	NA
kimsquit_lake	38	54	1991	NA	NA
kimsquit_lake	39	54	1992	NA	NA
kimsquit_lake	40	54	1993	NA	NA
kimsquit_lake	41	54	1994	NA	NA
kimsquit_lake	42	54	1995	NA	NA
kimsquit_lake	43	54	1996	NA	NA
kimsquit_lake	44	54	1997	NA	NA
kimsquit_lake	45	54	1998	NA	NA
kimsquit_lake	46	54	1999	NA	NA
kimsquit_lake	47	54	2000	NA	NA
kimsquit_lake	48	54	2001	NA	NA
kimsquit_lake	49	54	2002	NA	NA
kimsquit_lake	50	54	2003	NA	NA
kimsquit_lake	51	54	2004	NA	NA
kimsquit_lake	52	54	2005	NA	NA
kimsquit_lake	53	54	2006	NA	NA
kimsquit_lake	54	54	2007	NA	NA
kimsquit_lake	55	54	2008	NA	NA
kimsquit_lake	56	54	2009	NA	NA
kimsquit_lake	57	54	2010	NA	NA
kimsquit_lake	58	54	2011	NA	NA
kimsquit_lake	59	54	2012	NA	NA
kimsquit_lake	60	54	2013	NA	NA
kimsquit_lake	61	54	2014	NA	NA
kisameet_lake	1	55	1954	7000	5763
kisameet_lake	2	55	1955	7000	2584
kisameet_lake	3	55	1956	3000	2413
kisameet_lake	4	55	1957	7000	2840
kisameet_lake	5	55	1958	NA	NA
kisameet_lake	6	55	1959	NA	NA
kisameet_lake	7	55	1960	NA	NA
kisameet_lake	8	55	1961	NA	NA
kisameet_lake	9	55	1962	NA	NA
kisameet_lake	10	55	1963	NA	NA
kisameet_lake	11	55	1964	NA	NA
kisameet_lake	12	55	1965	NA	NA
kisameet_lake	13	55	1966	NA	NA
kisameet_lake	14	55	1967	NA	NA
kisameet_lake	15	55	1968	NA	NA
kisameet_lake	16	55	1969	NA	NA
kisameet_lake	17	55	1970	NA	NA
kisameet_lake	18	55	1971	NA	NA
kisameet_lake	19	55	1972	NA	NA
kisameet_lake	20	55	1973	NA	NA
kisameet_lake	21	55	1974	NA	NA
kisameet_lake	22	55	1975	NA	NA
kisameet_lake	23	55	1976	400	2595
kisameet_lake	24	55	1977	NA	NA
kisameet_lake	25	55	1978	NA	NA
kisameet_lake	26	55	1979	1000	4568
kisameet_lake	27	55	1980	400	5157
kisameet_lake	28	55	1981	NA	NA
kisameet_lake	29	55	1982	NA	NA
kisameet_lake	30	55	1983	NA	NA
kisameet_lake	31	55	1984	NA	NA
kisameet_lake	32	55	1985	NA	NA
kisameet_lake	33	55	1986	NA	NA
kisameet_lake	34	55	1987	NA	NA
kisameet_lake	35	55	1988	NA	NA
kisameet_lake	36	55	1989	NA	NA
kisameet_lake	37	55	1990	NA	NA
kisameet_lake	38	55	1991	NA	NA
kisameet_lake	39	55	1992	NA	NA
kisameet_lake	40	55	1993	NA	NA
kisameet_lake	41	55	1994	NA	NA
kisameet_lake	42	55	1995	NA	NA
kisameet_lake	43	55	1996	NA	NA
kisameet_lake	44	55	1997	NA	NA
kisameet_lake	45	55	1998	NA	NA
kisameet_lake	46	55	1999	NA	NA
kisameet_lake	47	55	2000	NA	NA
kisameet_lake	48	55	2001	NA	NA
kisameet_lake	49	55	2002	NA	NA
kisameet_lake	50	55	2003	NA	NA
kisameet_lake	51	55	2004	NA	NA
kisameet_lake	52	55	2005	NA	NA
kisameet_lake	53	55	2006	NA	NA
kisameet_lake	54	55	2007	NA	NA
kisameet_lake	55	55	2008	NA	NA
kisameet_lake	56	55	2009	NA	NA
kisameet_lake	57	55	2010	NA	NA
kisameet_lake	58	55	2011	NA	NA
kisameet_lake	59	55	2012	NA	NA
kisameet_lake	60	55	2013	NA	NA
kisameet_lake	61	55	2014	NA	NA
kwakwa_lakes	1	56	1954	7000	10541
kwakwa_lakes	2	56	1955	7000	21673
kwakwa_lakes	3	56	1956	3000	11891
kwakwa_lakes	4	56	1957	1500	3835
kwakwa_lakes	5	56	1958	3000	10112
kwakwa_lakes	6	56	1959	15000	15754
kwakwa_lakes	7	56	1960	NA	NA
kwakwa_lakes	8	56	1961	NA	NA
kwakwa_lakes	9	56	1962	7000	29814
kwakwa_lakes	10	56	1963	15000	20634
kwakwa_lakes	11	56	1964	NA	NA
kwakwa_lakes	12	56	1965	NA	NA
kwakwa_lakes	13	56	1966	NA	NA
kwakwa_lakes	14	56	1967	NA	NA
kwakwa_lakes	15	56	1968	NA	NA
kwakwa_lakes	16	56	1969	NA	NA
kwakwa_lakes	17	56	1970	1500	3307
kwakwa_lakes	18	56	1971	400	3043
kwakwa_lakes	19	56	1972	NA	NA
kwakwa_lakes	20	56	1973	NA	NA
kwakwa_lakes	21	56	1974	2000	4295
kwakwa_lakes	22	56	1975	2000	7385
kwakwa_lakes	23	56	1976	2000	6269
kwakwa_lakes	24	56	1977	1000	9142
kwakwa_lakes	25	56	1978	1000	5880
kwakwa_lakes	26	56	1979	2000	2475
kwakwa_lakes	27	56	1980	2000	1370
kwakwa_lakes	28	56	1981	2000	2288
kwakwa_lakes	29	56	1982	3000	4230
kwakwa_lakes	30	56	1983	1000	3847
kwakwa_lakes	31	56	1984	1000	4224
kwakwa_lakes	32	56	1985	1000	3074
kwakwa_lakes	33	56	1986	2400	2013
kwakwa_lakes	34	56	1987	2000	2358
kwakwa_lakes	35	56	1988	1600	3394
kwakwa_lakes	36	56	1989	3000	3628
kwakwa_lakes	37	56	1990	700	1960
kwakwa_lakes	38	56	1991	1600	2358
kwakwa_lakes	39	56	1992	2400	1823
kwakwa_lakes	40	56	1993	3600	1323
kwakwa_lakes	41	56	1994	NA	NA
kwakwa_lakes	42	56	1995	NA	NA
kwakwa_lakes	43	56	1996	1600	5669
kwakwa_lakes	44	56	1997	500	5897
kwakwa_lakes	45	56	1998	NA	NA
kwakwa_lakes	46	56	1999	NA	NA
kwakwa_lakes	47	56	2000	4000	3512
kwakwa_lakes	48	56	2001	NA	NA
kwakwa_lakes	49	56	2002	NA	NA
kwakwa_lakes	50	56	2003	NA	NA
kwakwa_lakes	51	56	2004	NA	NA
kwakwa_lakes	52	56	2005	NA	NA
kwakwa_lakes	53	56	2006	NA	NA
kwakwa_lakes	54	56	2007	NA	NA
kwakwa_lakes	55	56	2008	NA	NA
kwakwa_lakes	56	56	2009	NA	NA
kwakwa_lakes	57	56	2010	NA	NA
kwakwa_lakes	58	56	2011	NA	NA
kwakwa_lakes	59	56	2012	NA	NA
kwakwa_lakes	60	56	2013	NA	NA
kwakwa_lakes	61	56	2014	NA	NA
marian_eden_lakes	1	57	1954	15000	54484
marian_eden_lakes	2	57	1955	NA	NA
marian_eden_lakes	3	57	1956	7000	13093
marian_eden_lakes	4	57	1957	3000	23498
marian_eden_lakes	5	57	1958	70000	26617
marian_eden_lakes	6	57	1959	7000	13421
marian_eden_lakes	7	57	1960	7000	12751
marian_eden_lakes	8	57	1961	15000	3985
marian_eden_lakes	9	57	1962	30000	2019
marian_eden_lakes	10	57	1963	7000	5038
marian_eden_lakes	11	57	1964	15000	16870
marian_eden_lakes	12	57	1965	3000	24137
marian_eden_lakes	13	57	1966	1500	12258
marian_eden_lakes	14	57	1967	NA	NA
marian_eden_lakes	15	57	1968	7000	33825
marian_eden_lakes	16	57	1969	30000	46598
marian_eden_lakes	17	57	1970	1500	37927
marian_eden_lakes	18	57	1971	20000	32890
marian_eden_lakes	19	57	1972	20000	60342
marian_eden_lakes	20	57	1973	40000	38375
marian_eden_lakes	21	57	1974	40000	15191
marian_eden_lakes	22	57	1975	6000	12890
marian_eden_lakes	23	57	1976	60000	11365
marian_eden_lakes	24	57	1977	40000	10666
marian_eden_lakes	25	57	1978	10000	9588
marian_eden_lakes	26	57	1979	11000	4932
marian_eden_lakes	27	57	1980	9400	5133
marian_eden_lakes	28	57	1981	8000	7286
marian_eden_lakes	29	57	1982	10000	4152
marian_eden_lakes	30	57	1983	4000	6562
marian_eden_lakes	31	57	1984	NA	NA
marian_eden_lakes	32	57	1985	NA	NA
marian_eden_lakes	33	57	1986	NA	NA
marian_eden_lakes	34	57	1987	4000	3345
marian_eden_lakes	35	57	1988	NA	NA
marian_eden_lakes	36	57	1989	NA	NA
marian_eden_lakes	37	57	1990	NA	NA
marian_eden_lakes	38	57	1991	1400	5138
marian_eden_lakes	39	57	1992	NA	NA
marian_eden_lakes	40	57	1993	NA	NA
marian_eden_lakes	41	57	1994	8000	11110
marian_eden_lakes	42	57	1995	3000	11700
marian_eden_lakes	43	57	1996	6000	10521
marian_eden_lakes	44	57	1997	NA	NA
marian_eden_lakes	45	57	1998	10000	2664
marian_eden_lakes	46	57	1999	8000	4252
marian_eden_lakes	47	57	2000	NA	NA
marian_eden_lakes	48	57	2001	NA	NA
marian_eden_lakes	49	57	2002	NA	NA
marian_eden_lakes	50	57	2003	NA	NA
marian_eden_lakes	51	57	2004	NA	NA
marian_eden_lakes	52	57	2005	NA	NA
marian_eden_lakes	53	57	2006	NA	NA
marian_eden_lakes	54	57	2007	NA	NA
marian_eden_lakes	55	57	2008	NA	NA
marian_eden_lakes	56	57	2009	NA	NA
marian_eden_lakes	57	57	2010	NA	NA
marian_eden_lakes	58	57	2011	NA	NA
marian_eden_lakes	59	57	2012	NA	NA
marian_eden_lakes	60	57	2013	NA	NA
marian_eden_lakes	61	57	2014	NA	NA
mary_cove_lake	1	58	1954	NA	NA
mary_cove_lake	2	58	1955	1500	1999
mary_cove_lake	3	58	1956	1500	2332
mary_cove_lake	4	58	1957	NA	NA
mary_cove_lake	5	58	1958	NA	NA
mary_cove_lake	6	58	1959	1500	1960
mary_cove_lake	7	58	1960	1500	4387
mary_cove_lake	8	58	1961	NA	NA
mary_cove_lake	9	58	1962	NA	NA
mary_cove_lake	10	58	1963	NA	NA
mary_cove_lake	11	58	1964	1500	6221
mary_cove_lake	12	58	1965	1500	4826
mary_cove_lake	13	58	1966	NA	NA
mary_cove_lake	14	58	1967	NA	NA
mary_cove_lake	15	58	1968	NA	NA
mary_cove_lake	16	58	1969	NA	NA
mary_cove_lake	17	58	1970	NA	NA
mary_cove_lake	18	58	1971	4000	3137
mary_cove_lake	19	58	1972	NA	NA
mary_cove_lake	20	58	1973	3000	7941
mary_cove_lake	21	58	1974	NA	NA
mary_cove_lake	22	58	1975	1200	2390
mary_cove_lake	23	58	1976	NA	NA
mary_cove_lake	24	58	1977	NA	NA
mary_cove_lake	25	58	1978	NA	NA
mary_cove_lake	26	58	1979	NA	NA
mary_cove_lake	27	58	1980	NA	NA
mary_cove_lake	28	58	1981	NA	NA
mary_cove_lake	29	58	1982	NA	NA
mary_cove_lake	30	58	1983	NA	NA
mary_cove_lake	31	58	1984	390	379
mary_cove_lake	32	58	1985	NA	NA
mary_cove_lake	33	58	1986	NA	NA
mary_cove_lake	34	58	1987	NA	NA
mary_cove_lake	35	58	1988	300	364
mary_cove_lake	36	58	1989	300	570
mary_cove_lake	37	58	1990	NA	NA
mary_cove_lake	38	58	1991	NA	NA
mary_cove_lake	39	58	1992	160	717
mary_cove_lake	40	58	1993	210	791
mary_cove_lake	41	58	1994	360	551
mary_cove_lake	42	58	1995	200	1286
mary_cove_lake	43	58	1996	550	870
mary_cove_lake	44	58	1997	1000	235
mary_cove_lake	45	58	1998	NA	NA
mary_cove_lake	46	58	1999	NA	NA
mary_cove_lake	47	58	2000	NA	NA
mary_cove_lake	48	58	2001	NA	NA
mary_cove_lake	49	58	2002	NA	NA
mary_cove_lake	50	58	2003	NA	NA
mary_cove_lake	51	58	2004	NA	NA
mary_cove_lake	52	58	2005	NA	NA
mary_cove_lake	53	58	2006	NA	NA
mary_cove_lake	54	58	2007	NA	NA
mary_cove_lake	55	58	2008	NA	NA
mary_cove_lake	56	58	2009	NA	NA
mary_cove_lake	57	58	2010	NA	NA
mary_cove_lake	58	58	2011	NA	NA
mary_cove_lake	59	58	2012	NA	NA
mary_cove_lake	60	58	2013	NA	NA
mary_cove_lake	61	58	2014	NA	NA
mathers_lake	1	59	1954	NA	NA
mathers_lake	2	59	1955	NA	NA
mathers_lake	3	59	1956	NA	NA
mathers_lake	4	59	1957	NA	NA
mathers_lake	5	59	1958	NA	NA
mathers_lake	6	59	1959	NA	NA
mathers_lake	7	59	1960	NA	NA
mathers_lake	8	59	1961	NA	NA
mathers_lake	9	59	1962	NA	NA
mathers_lake	10	59	1963	NA	NA
mathers_lake	11	59	1964	NA	NA
mathers_lake	12	59	1965	NA	NA
mathers_lake	13	59	1966	NA	NA
mathers_lake	14	59	1967	NA	NA
mathers_lake	15	59	1968	NA	NA
mathers_lake	16	59	1969	NA	NA
mathers_lake	17	59	1970	NA	NA
mathers_lake	18	59	1971	NA	NA
mathers_lake	19	59	1972	NA	NA
mathers_lake	20	59	1973	NA	NA
mathers_lake	21	59	1974	NA	NA
mathers_lake	22	59	1975	NA	NA
mathers_lake	23	59	1976	NA	NA
mathers_lake	24	59	1977	NA	NA
mathers_lake	25	59	1978	NA	NA
mathers_lake	26	59	1979	NA	NA
mathers_lake	27	59	1980	2000	2500
mathers_lake	28	59	1981	2000	1821
mathers_lake	29	59	1982	1600	1355
mathers_lake	30	59	1983	2000	2449
mathers_lake	31	59	1984	2000	2047
mathers_lake	32	59	1985	2000	1012
mathers_lake	33	59	1986	500	520
mathers_lake	34	59	1987	2000	772
mathers_lake	35	59	1988	2000	958
mathers_lake	36	59	1989	NA	NA
mathers_lake	37	59	1990	NA	NA
mathers_lake	38	59	1991	NA	NA
mathers_lake	39	59	1992	1000	1216
mathers_lake	40	59	1993	NA	NA
mathers_lake	41	59	1994	NA	NA
mathers_lake	42	59	1995	NA	NA
mathers_lake	43	59	1996	NA	NA
mathers_lake	44	59	1997	NA	NA
mathers_lake	45	59	1998	NA	NA
mathers_lake	46	59	1999	NA	NA
mathers_lake	47	59	2000	NA	NA
mathers_lake	48	59	2001	NA	NA
mathers_lake	49	59	2002	NA	NA
mathers_lake	50	59	2003	NA	NA
mathers_lake	51	59	2004	NA	NA
mathers_lake	52	59	2005	NA	NA
mathers_lake	53	59	2006	NA	NA
mathers_lake	54	59	2007	NA	NA
mathers_lake	55	59	2008	NA	NA
mathers_lake	56	59	2009	NA	NA
mathers_lake	57	59	2010	NA	NA
mathers_lake	58	59	2011	NA	NA
mathers_lake	59	59	2012	NA	NA
mathers_lake	60	59	2013	NA	NA
mathers_lake	61	59	2014	NA	NA
mcloughlin_lake	1	60	1954	1400	1001
mcloughlin_lake	2	60	1955	800	900
mcloughlin_lake	3	60	1956	800	848
mcloughlin_lake	4	60	1957	600	1015
mcloughlin_lake	5	60	1958	600	1118
mcloughlin_lake	6	60	1959	800	1670
mcloughlin_lake	7	60	1960	NA	NA
mcloughlin_lake	8	60	1961	NA	NA
mcloughlin_lake	9	60	1962	400	938
mcloughlin_lake	10	60	1963	1200	542
mcloughlin_lake	11	60	1964	400	857
mcloughlin_lake	12	60	1965	NA	NA
mcloughlin_lake	13	60	1966	800	1665
mcloughlin_lake	14	60	1967	150	1490
mcloughlin_lake	15	60	1968	400	1955
mcloughlin_lake	16	60	1969	200	2098
mcloughlin_lake	17	60	1970	500	1159
mcloughlin_lake	18	60	1971	600	1445
mcloughlin_lake	19	60	1972	400	1760
mcloughlin_lake	20	60	1973	1000	584
mcloughlin_lake	21	60	1974	400	481
mcloughlin_lake	22	60	1975	400	212
mcloughlin_lake	23	60	1976	400	694
mcloughlin_lake	24	60	1977	100	1805
mcloughlin_lake	25	60	1978	200	582
mcloughlin_lake	26	60	1979	40	352
mcloughlin_lake	27	60	1980	NA	NA
mcloughlin_lake	28	60	1981	760	465
mcloughlin_lake	29	60	1982	150	1333
mcloughlin_lake	30	60	1983	NA	NA
mcloughlin_lake	31	60	1984	300	450
mcloughlin_lake	32	60	1985	20	173
mcloughlin_lake	33	60	1986	300	271
mcloughlin_lake	34	60	1987	490	317
mcloughlin_lake	35	60	1988	400	270
mcloughlin_lake	36	60	1989	NA	NA
mcloughlin_lake	37	60	1990	NA	NA
mcloughlin_lake	38	60	1991	NA	NA
mcloughlin_lake	39	60	1992	NA	NA
mcloughlin_lake	40	60	1993	NA	NA
mcloughlin_lake	41	60	1994	NA	NA
mcloughlin_lake	42	60	1995	NA	NA
mcloughlin_lake	43	60	1996	NA	NA
mcloughlin_lake	44	60	1997	NA	NA
mcloughlin_lake	45	60	1998	NA	NA
mcloughlin_lake	46	60	1999	NA	NA
mcloughlin_lake	47	60	2000	NA	NA
mcloughlin_lake	48	60	2001	NA	NA
mcloughlin_lake	49	60	2002	NA	NA
mcloughlin_lake	50	60	2003	NA	NA
mcloughlin_lake	51	60	2004	NA	NA
mcloughlin_lake	52	60	2005	NA	NA
mcloughlin_lake	53	60	2006	NA	NA
