"","Pop","Model","Metric","Estimate","SE"
"p_loo.445","mcloughlin","m4a","p_loo",4.06516482388764,1.44409914024728
"looic.445","mcloughlin","m4a","looic",47.8104541198872,9.22661873769639
"elpd_loo.545","mcloughlin","m4b","elpd_loo",-24.166534607509,4.72557238022251
"p_loo.545","mcloughlin","m4b","p_loo",4.349892968595,1.58842592449163
"looic.545","mcloughlin","m4b","looic",48.333069215018,9.45114476044501
"elpd_loo46","mercer","m1","elpd_loo",-12.3069549247585,0.895210404591171
"p_loo46","mercer","m1","p_loo",1.26641597198333,0.112334482735491
"looic46","mercer","m1","looic",24.613909849517,1.79042080918234
"elpd_loo.146","mercer","m2a","elpd_loo",-11.8374829182421,1.01345712625603
"p_loo.146","mercer","m2a","p_loo",0.842528527261527,0.0953291710447908
"looic.146","mercer","m2a","looic",23.6749658364843,2.02691425251207
"elpd_loo.246","mercer","m2b","elpd_loo",-11.73530636422,0.954856741200102
"p_loo.246","mercer","m2b","p_loo",0.805075750617582,0.0846432726451283
"looic.246","mercer","m2b","looic",23.4706127284401,1.9097134824002
"elpd_loo.346","mercer","m3","elpd_loo",-11.7540056846239,1.13601720053827
"p_loo.346","mercer","m3","p_loo",1.20114970628535,0.148381181798177
"looic.346","mercer","m3","looic",23.5080113692477,2.27203440107654
"elpd_loo.446","mercer","m4a","elpd_loo",-11.7557825348419,1.06485439752429
"p_loo.446","mercer","m4a","p_loo",0.793996525576926,0.113627992154278
"looic.446","mercer","m4a","looic",23.5115650696837,2.12970879504858
"elpd_loo.546","mercer","m4b","elpd_loo",-11.7743843320433,1.04699491068305
"p_loo.546","mercer","m4b","p_loo",0.831159711157069,0.117980778236309
"looic.546","mercer","m4b","looic",23.5487686640865,2.0939898213661
"elpd_loo47","meziadin","m1","elpd_loo",-15.2397217740628,2.44472669849992
"p_loo47","meziadin","m1","p_loo",1.76499297484046,0.677058700924079
"looic47","meziadin","m1","looic",30.4794435481256,4.88945339699983
"elpd_loo.147","meziadin","m2a","elpd_loo",-14.8776163368434,2.46483121599184
"p_loo.147","meziadin","m2a","p_loo",1.07758594812616,0.466473816269711
"looic.147","meziadin","m2a","looic",29.7552326736868,4.92966243198368
"elpd_loo.247","meziadin","m2b","elpd_loo",-14.6030896654206,2.42339981016538
"p_loo.247","meziadin","m2b","p_loo",1.1134452760065,0.477461132892505
"looic.247","meziadin","m2b","looic",29.2061793308413,4.84679962033076
"elpd_loo.347","meziadin","m3","elpd_loo",-15.0013294738927,2.41546919508191
"p_loo.347","meziadin","m3","p_loo",1.61019565550113,0.614763954350496
"looic.347","meziadin","m3","looic",30.0026589477854,4.83093839016381
"elpd_loo.447","meziadin","m4a","elpd_loo",-14.5511132884928,2.40500362362917
"p_loo.447","meziadin","m4a","p_loo",1.1169971656722,0.474875178424952
"looic.447","meziadin","m4a","looic",29.1022265769857,4.81000724725833
"elpd_loo.547","meziadin","m4b","elpd_loo",-14.5245844729005,2.35252104100363
"p_loo.547","meziadin","m4b","p_loo",1.14472422840944,0.466531535163396
"looic.547","meziadin","m4b","looic",29.049168945801,4.70504208200725
"elpd_loo48","mikado","m1","elpd_loo",-12.0990614832283,5.87883093806898
"p_loo48","mikado","m1","p_loo",5.4460640053919,2.552542237174
"looic48","mikado","m1","looic",24.1981229664566,11.757661876138
"elpd_loo.148","mikado","m2a","elpd_loo",-11.3984093114979,4.26098132414508
"p_loo.148","mikado","m2a","p_loo",4.01987332685354,1.75800486178384
"looic.148","mikado","m2a","looic",22.7968186229957,8.52196264829015
"elpd_loo.248","mikado","m2b","elpd_loo",-11.5059617408337,4.30897534325891
"p_loo.248","mikado","m2b","p_loo",4.1297422879434,1.83666579408512
"looic.248","mikado","m2b","looic",23.0119234816673,8.61795068651781
"elpd_loo.348","mikado","m3","elpd_loo",-11.9640853618836,5.42619458921853
"p_loo.348","mikado","m3","p_loo",4.58989924053383,2.07267973763076
"looic.348","mikado","m3","looic",23.9281707237672,10.8523891784371
"elpd_loo.448","mikado","m4a","elpd_loo",-11.4958509530888,3.93992969758567
"p_loo.448","mikado","m4a","p_loo",3.45335640036495,1.40966397625533
"looic.448","mikado","m4a","looic",22.9917019061777,7.87985939517134
"elpd_loo.548","mikado","m4b","elpd_loo",-11.4920327515274,3.99245892377717
"p_loo.548","mikado","m4b","p_loo",3.50628185604706,1.4732839738778
"looic.548","mikado","m4b","looic",22.9840655030547,7.98491784755434
"elpd_loo49","morice","m1","elpd_loo",-508.53309618634,261.827933263893
"p_loo49","morice","m1","p_loo",467.043802346424,258.980197050656
"looic49","morice","m1","looic",1017.06619237268,523.655866527785
"elpd_loo.149","morice","m2a","elpd_loo",-378.265839815484,190.078571189377
"p_loo.149","morice","m2a","p_loo",335.102855817061,187.155400988703
"looic.149","morice","m2a","looic",756.531679630968,380.157142378755
"elpd_loo.249","morice","m2b","elpd_loo",-403.715913187226,204.87769704338
"p_loo.249","morice","m2b","p_loo",356.73688220301,199.92202137158
"looic.249","morice","m2b","looic",807.431826374452,409.755394086759
"elpd_loo.349","morice","m3","elpd_loo",-81.2830367268303,27.8610257587846
"p_loo.349","morice","m3","p_loo",44.679437313852,28.3001251077365
"looic.349","morice","m3","looic",162.566073453661,55.7220515175691
"elpd_loo.449","morice","m4a","elpd_loo",-106.222610737478,46.770977472526
"p_loo.449","morice","m4a","p_loo",68.4731754080986,47.6275533534344
"looic.449","morice","m4a","looic",212.445221474955,93.541954945052
"elpd_loo.549","morice","m4b","elpd_loo",-183.076356567322,90.7528713864509
"p_loo.549","morice","m4b","p_loo",145.715887954146,91.4388931776709
"looic.549","morice","m4b","looic",366.152713134643,181.505742772902
"elpd_loo50","morrison","m1","elpd_loo",-26.7129236715047,2.09976913404754
"p_loo50","morrison","m1","p_loo",2.59244398515532,0.946191841161267
"looic50","morrison","m1","looic",53.4258473430093,4.19953826809507
"elpd_loo.150","morrison","m2a","elpd_loo",-27.3887751052742,2.37221644303599
"p_loo.150","morrison","m2a","p_loo",2.95021719346548,1.39014390534636
"looic.150","morrison","m2a","looic",54.7775502105485,4.74443288607198
"elpd_loo.250","morrison","m2b","elpd_loo",-25.8623200641235,1.95195238564041
"p_loo.250","morrison","m2b","p_loo",1.9597864496488,0.613067252849363
"looic.250","morrison","m2b","looic",51.724640128247,3.90390477128082
"elpd_loo.350","morrison","m3","elpd_loo",-26.6591195888304,2.09087003023325
"p_loo.350","morrison","m3","p_loo",2.39325635473061,0.790894583809126
"looic.350","morrison","m3","looic",53.3182391776608,4.18174006046651
"elpd_loo.450","morrison","m4a","elpd_loo",-26.7370965968713,2.13356456843279
"p_loo.450","morrison","m4a","p_loo",2.32559643498852,0.870816732477632
"looic.450","morrison","m4a","looic",53.4741931937426,4.26712913686558
"elpd_loo.550","morrison","m4b","elpd_loo",-26.3031327665396,2.06494292376998
"p_loo.550","morrison","m4b","p_loo",2.1246033376036,0.708730153281626
"looic.550","morrison","m4b","looic",52.6062655330793,4.12988584753995
"elpd_loo51","motase","m1","elpd_loo",-10.9805980018541,2.34555956970482
"p_loo51","motase","m1","p_loo",3.20795543990223,1.1325746904398
"looic51","motase","m1","looic",21.9611960037082,4.69111913940963
"elpd_loo.151","motase","m2a","elpd_loo",-9.27431849824624,2.20044549337779
"p_loo.151","motase","m2a","p_loo",1.86204795574832,0.749827769820624
"looic.151","motase","m2a","looic",18.5486369964925,4.40089098675558
"elpd_loo.251","motase","m2b","elpd_loo",-8.99817057023875,2.01769273235041
"p_loo.251","motase","m2b","p_loo",2.01043776999219,0.862113879937125
"looic.251","motase","m2b","looic",17.9963411404775,4.03538546470082
"elpd_loo.351","motase","m3","elpd_loo",-11.3387192985372,1.64828044542992
"p_loo.351","motase","m3","p_loo",1.19901952767616,0.487255478346852
"looic.351","motase","m3","looic",22.6774385970744,3.29656089085984
"elpd_loo.451","motase","m4a","elpd_loo",-10.4420472077903,2.05578392139467
"p_loo.451","motase","m4a","p_loo",1.12465724849333,0.529650261348478
"looic.451","motase","m4a","looic",20.8840944155805,4.11156784278934
"elpd_loo.551","motase","m4b","elpd_loo",-10.2394931733132,1.84749092816738
"p_loo.551","motase","m4b","p_loo",1.11660443918468,0.503388193842648
"looic.551","motase","m4b","looic",20.4789863466265,3.69498185633477
"elpd_loo52","namu","m1","elpd_loo",-28.1124905019104,9.84774357175506
"p_loo52","namu","m1","p_loo",11.5215053679,9.37874030416548
"looic52","namu","m1","looic",56.2249810038209,19.6954871435101
"elpd_loo.152","namu","m2a","elpd_loo",-21.5816602268543,5.09139596951231
"p_loo.152","namu","m2a","p_loo",6.4899090196138,4.45863986917021
"looic.152","namu","m2a","looic",43.1633204537086,10.1827919390246
"elpd_loo.252","namu","m2b","elpd_loo",-22.8832144487309,6.43595070691251
"p_loo.252","namu","m2b","p_loo",7.92063704202504,5.91748488930255
"looic.252","namu","m2b","looic",45.7664288974618,12.871901413825
"elpd_loo.352","namu","m3","elpd_loo",-24.7296211053185,7.09677847138167
"p_loo.352","namu","m3","p_loo",8.55627944685448,6.71168001897485
"looic.352","namu","m3","looic",49.4592422106369,14.1935569427633
"elpd_loo.452","namu","m4a","elpd_loo",-25.6791528666364,8.90966780340517
"p_loo.452","namu","m4a","p_loo",10.579538767581,8.44017738878707
"looic.452","namu","m4a","looic",51.3583057332728,17.8193356068103
"elpd_loo.552","namu","m4b","elpd_loo",-21.5762604428568,5.28806326922689
"p_loo.552","namu","m4b","p_loo",6.55842782858931,4.74384024103818
"looic.552","namu","m4b","looic",43.1525208857137,10.5761265384538
"elpd_loo53","owikeno","m1","elpd_loo",-46.3055169568364,6.85093186445086
"p_loo53","owikeno","m1","p_loo",3.92927799321328,1.98213793586142
"looic53","owikeno","m1","looic",92.6110339136727,13.7018637289017
"elpd_loo.153","owikeno","m2a","elpd_loo",-48.085801572643,8.91847511297378
"p_loo.153","owikeno","m2a","p_loo",6.06437134523199,2.94613504359743
"looic.153","owikeno","m2a","looic",96.171603145286,17.8369502259476
"elpd_loo.253","owikeno","m2b","elpd_loo",-48.4310861289821,9.16261801033204
"p_loo.253","owikeno","m2b","p_loo",6.47633837654317,3.21716527395925
"looic.253","owikeno","m2b","looic",96.8621722579642,18.3252360206641
"elpd_loo.353","owikeno","m3","elpd_loo",-46.6049627669701,7.02572403540068
"p_loo.353","owikeno","m3","p_loo",4.27773769053246,2.20245880679962
"looic.353","owikeno","m3","looic",93.2099255339403,14.0514480708014
"elpd_loo.453","owikeno","m4a","elpd_loo",-47.395572941537,8.84912246596945
"p_loo.453","owikeno","m4a","p_loo",5.29355226489634,2.55427962002944
"looic.453","owikeno","m4a","looic",94.7911458830741,17.6982449319389
"elpd_loo.553","owikeno","m4b","elpd_loo",-47.4901254719764,8.8978920121345
"p_loo.553","owikeno","m4b","p_loo",5.38676142558833,2.62275980536286
"looic.553","owikeno","m4b","looic",94.9802509439528,17.795784024269
"elpd_loo54","port-john","m1","elpd_loo",-79.4008651047239,47.4036078579989
"p_loo54","port-john","m1","p_loo",70.8930357705766,44.4515288032375
"looic54","port-john","m1","looic",158.801730209448,94.8072157159978
"elpd_loo.154","port-john","m2a","elpd_loo",-26.4223969769969,15.0504928249178
"p_loo.154","port-john","m2a","p_loo",17.8518805644648,13.118876276009
"looic.154","port-john","m2a","looic",52.8447939539938,30.1009856498355
"elpd_loo.254","port-john","m2b","elpd_loo",-21.5911510382479,11.4045751827482
"p_loo.254","port-john","m2b","p_loo",12.8360686832755,9.56656588979219
"looic.254","port-john","m2b","looic",43.1823020764958,22.8091503654963
"elpd_loo.354","port-john","m3","elpd_loo",-84.8397365562085,51.405519307812
"p_loo.354","port-john","m3","p_loo",76.3514718368778,48.5016978252662
"looic.354","port-john","m3","looic",169.679473112417,102.811038615624
"elpd_loo.454","port-john","m4a","elpd_loo",-28.1894927610276,16.8985676003879
"p_loo.454","port-john","m4a","p_loo",19.7168429104049,14.7670505817599
"looic.454","port-john","m4a","looic",56.3789855220553,33.7971352007758
"elpd_loo.554","port-john","m4b","elpd_loo",-34.5218787520216,21.5171691912205
"p_loo.554","port-john","m4b","p_loo",26.0137159553223,19.5091525381023
"looic.554","port-john","m4b","looic",69.0437575040432,43.034338382441
"elpd_loo55","price","m1","elpd_loo",-46.9087618507626,24.8162856331289
"p_loo55","price","m1","p_loo",26.7096985095726,23.7880707312637
"looic55","price","m1","looic",93.8175237015252,49.6325712662579
"elpd_loo.155","price","m2a","elpd_loo",-43.384303092593,22.0496797091774
"p_loo.155","price","m2a","p_loo",23.2213192198968,20.6616187054319
"looic.155","price","m2a","looic",86.7686061851859,44.0993594183549
"elpd_loo.255","price","m2b","elpd_loo",-42.9069429667968,21.5711128736507
"p_loo.255","price","m2b","p_loo",22.8258285032172,20.2492607599485
"looic.255","price","m2b","looic",85.8138859335935,43.1422257473013
"elpd_loo.355","price","m3","elpd_loo",-43.8295516159463,21.7880674505554
"p_loo.355","price","m3","p_loo",23.0751549214973,20.1703706139404
"looic.355","price","m3","looic",87.6591032318927,43.5761349011109
"elpd_loo.455","price","m4a","elpd_loo",-47.3661548113759,25.7559370169549
"p_loo.455","price","m4a","p_loo",26.433554640716,23.7914170848278
"looic.455","price","m4a","looic",94.7323096227517,51.5118740339099
"elpd_loo.555","price","m4b","elpd_loo",-46.2777269220974,24.7563676361168
"p_loo.555","price","m4b","p_loo",25.412265150636,22.8427265583066
"looic.555","price","m4b","looic",92.5554538441948,49.5127352722335
"elpd_loo56","prudhomme","m1","elpd_loo",-36.9978051411493,7.91985694207934
"p_loo56","prudhomme","m1","p_loo",8.82735211171726,6.08011017566434
"looic56","prudhomme","m1","looic",73.9956102822986,15.8397138841587
"elpd_loo.156","prudhomme","m2a","elpd_loo",-35.6564708656492,7.46187676684253
"p_loo.156","prudhomme","m2a","p_loo",7.65375127222908,5.30550378628629
"looic.156","prudhomme","m2a","looic",71.3129417312984,14.9237535336851
"elpd_loo.256","prudhomme","m2b","elpd_loo",-35.0154509387614,7.04732540035864
"p_loo.256","prudhomme","m2b","p_loo",7.33349791130009,4.98222879432317
"looic.256","prudhomme","m2b","looic",70.0309018775229,14.0946508007173
"elpd_loo.356","prudhomme","m3","elpd_loo",-36.2645444126222,7.42351528240214
"p_loo.356","prudhomme","m3","p_loo",7.93965995155031,5.37881217349076
"looic.356","prudhomme","m3","looic",72.5290888252444,14.8470305648043
"elpd_loo.456","prudhomme","m4a","elpd_loo",-35.356442400452,7.00610050207076
"p_loo.456","prudhomme","m4a","p_loo",7.09611301576742,4.72592891725343
"looic.456","prudhomme","m4a","looic",70.7128848009039,14.0122010041415
"elpd_loo.556","prudhomme","m4b","elpd_loo",-35.4582484527356,7.17057516746523
"p_loo.556","prudhomme","m4b","p_loo",7.32650868772049,4.95035131768824
"looic.556","prudhomme","m4b","looic",70.9164969054712,14.3411503349305
"elpd_loo57","shawaltan","m1","elpd_loo",-28.9158853458311,3.22740819363805
"p_loo57","shawaltan","m1","p_loo",2.54579739606149,0.831701250954491
"looic57","shawaltan","m1","looic",57.8317706916623,6.45481638727609
"elpd_loo.157","shawaltan","m2a","elpd_loo",-27.1414541994984,2.82878894412298
"p_loo.157","shawaltan","m2a","p_loo",2.52430290063991,0.656176812367664
"looic.157","shawaltan","m2a","looic",54.2829083989968,5.65757788824597
"elpd_loo.257","shawaltan","m2b","elpd_loo",-27.5227997079317,2.90076439866473
"p_loo.257","shawaltan","m2b","p_loo",2.50512451798586,0.647361954237815
"looic.257","shawaltan","m2b","looic",55.0455994158633,5.80152879732946
"elpd_loo.357","shawaltan","m3","elpd_loo",-25.9153916349375,2.71734995416535
"p_loo.357","shawaltan","m3","p_loo",2.12769681250729,0.674226041392804
"looic.357","shawaltan","m3","looic",51.830783269875,5.43469990833069
"elpd_loo.457","shawaltan","m4a","elpd_loo",-24.7612711253105,2.55478738397334
"p_loo.457","shawaltan","m4a","p_loo",1.79695821538887,0.506876034577182
"looic.457","shawaltan","m4a","looic",49.5225422506211,5.10957476794668
"elpd_loo.557","shawaltan","m4b","elpd_loo",-24.9300936791108,2.6784907853303
"p_loo.557","shawaltan","m4b","p_loo",1.79890819888626,0.517253448758934
"looic.557","shawaltan","m4b","looic",49.8601873582216,5.35698157066061
"elpd_loo58","sheneeza","m1","elpd_loo",-29.2402472611146,11.4837735103216
"p_loo58","sheneeza","m1","p_loo",16.3852679238753,8.66532368227269
"looic58","sheneeza","m1","looic",58.4804945222293,22.9675470206432
"elpd_loo.158","sheneeza","m2a","elpd_loo",-19.2520964243588,6.57436265885674
"p_loo.158","sheneeza","m2a","p_loo",7.67396721438706,4.14492785900832
"looic.158","sheneeza","m2a","looic",38.5041928487176,13.1487253177135
"elpd_loo.258","sheneeza","m2b","elpd_loo",-17.4583103351519,5.61159863498681
"p_loo.258","sheneeza","m2b","p_loo",5.73943106357789,3.07409173784314
"looic.258","sheneeza","m2b","looic",34.9166206703038,11.2231972699736
"elpd_loo.358","sheneeza","m3","elpd_loo",-30.1014884534384,12.2864713672229
"p_loo.358","sheneeza","m3","p_loo",17.8066888301068,9.3711400666127
"looic.358","sheneeza","m3","looic",60.2029769068767,24.5729427344458
"elpd_loo.458","sheneeza","m4a","elpd_loo",-20.4853827656526,7.34492469795015
"p_loo.458","sheneeza","m4a","p_loo",8.96715624037862,4.91071677551175
"looic.458","sheneeza","m4a","looic",40.9707655313051,14.6898493959003
"elpd_loo.558","sheneeza","m4b","elpd_loo",-18.2988267550289,6.0937228461167
"p_loo.558","sheneeza","m4b","p_loo",6.69174633106452,3.5755082457405
"looic.558","sheneeza","m4b","looic",36.5976535100578,12.1874456922334
"elpd_loo59","skidegate","m1","elpd_loo",-32.1265999526471,1.90630660165612
"p_loo59","skidegate","m1","p_loo",1.66021115053759,0.236303872348672
"looic59","skidegate","m1","looic",64.2531999052942,3.81261320331224
"elpd_loo.159","skidegate","m2a","elpd_loo",-31.2823936559005,2.3502984726664
"p_loo.159","skidegate","m2a","p_loo",1.42454769007658,0.256232423352135
"looic.159","skidegate","m2a","looic",62.5647873118011,4.7005969453328
"elpd_loo.259","skidegate","m2b","elpd_loo",-31.1188657121531,2.29691659281476
"p_loo.259","skidegate","m2b","p_loo",1.38554345865116,0.239818553296813
"looic.259","skidegate","m2b","looic",62.2377314243061,4.59383318562953
"elpd_loo.359","skidegate","m3","elpd_loo",-31.714295867148,1.95713197955421
"p_loo.359","skidegate","m3","p_loo",1.51801537312947,0.226501254834533
"looic.359","skidegate","m3","looic",63.4285917342959,3.91426395910841
"elpd_loo.459","skidegate","m4a","elpd_loo",-31.2811415487083,2.33354260932212
"p_loo.459","skidegate","m4a","p_loo",1.42839106562064,0.254794862425334
"looic.459","skidegate","m4a","looic",62.5622830974165,4.66708521864425
"elpd_loo.559","skidegate","m4b","elpd_loo",-31.2149217143046,2.29548926830595
"p_loo.559","skidegate","m4b","p_loo",1.41732629174843,0.250463596295501
"looic.559","skidegate","m4b","looic",62.4298434286092,4.5909785366119
"elpd_loo60","slamgeesh","m1","elpd_loo",-14.322179298762,5.27552682181544
"p_loo60","slamgeesh","m1","p_loo",6.01966228514392,4.11078373762142
"looic60","slamgeesh","m1","looic",28.644358597524,10.5510536436309
"elpd_loo.160","slamgeesh","m2a","elpd_loo",-9.52479593415671,2.05245617094077
"p_loo.160","slamgeesh","m2a","p_loo",2.35159121528464,0.967673800224953
"looic.160","slamgeesh","m2a","looic",19.0495918683134,4.10491234188153
"elpd_loo.260","slamgeesh","m2b","elpd_loo",-8.71781847839887,1.51126431231129
"p_loo.260","slamgeesh","m2b","p_loo",1.85236139182051,0.657625762845094
"looic.260","slamgeesh","m2b","looic",17.4356369567977,3.02252862462257
"elpd_loo.360","slamgeesh","m3","elpd_loo",-13.7197183781122,5.16255284027711
"p_loo.360","slamgeesh","m3","p_loo",5.46426409067027,3.78612871334654
"looic.360","slamgeesh","m3","looic",27.4394367562243,10.3251056805542
"elpd_loo.460","slamgeesh","m4a","elpd_loo",-10.1135835097931,2.81815866885205
"p_loo.460","slamgeesh","m4a","p_loo",2.79968310798814,1.60669086554245
"looic.460","slamgeesh","m4a","looic",20.2271670195862,5.6363173377041
"elpd_loo.560","slamgeesh","m4b","elpd_loo",-9.56122662138928,2.23932219461234
"p_loo.560","slamgeesh","m4b","p_loo",2.52449153827524,1.23725219822386
"looic.560","slamgeesh","m4b","looic",19.1224532427786,4.47864438922468
"elpd_loo61","stephens","m1","elpd_loo",-24.6188635432566,5.50433562735519
"p_loo61","stephens","m1","p_loo",6.01511726420454,2.66367133879639
"looic61","stephens","m1","looic",49.2377270865132,11.0086712547104
"elpd_loo.161","stephens","m2a","elpd_loo",-23.0181107927199,4.45570884536518
"p_loo.161","stephens","m2a","p_loo",3.73088638802076,1.5987074103086
"looic.161","stephens","m2a","looic",46.0362215854397,8.91141769073036
"elpd_loo.261","stephens","m2b","elpd_loo",-21.8028268287984,3.94261664091755
"p_loo.261","stephens","m2b","p_loo",3.25277015647027,1.32754652848087
"looic.261","stephens","m2b","looic",43.6056536575969,7.88523328183511
"elpd_loo.361","stephens","m3","elpd_loo",-24.4277584018284,5.41301048132162
"p_loo.361","stephens","m3","p_loo",5.66025458715136,2.48824615457343
"looic.361","stephens","m3","looic",48.8555168036568,10.8260209626432
"elpd_loo.461","stephens","m4a","elpd_loo",-22.9311261009501,4.45526483369414
"p_loo.461","stephens","m4a","p_loo",3.91296185839784,1.71809480017212
"looic.461","stephens","m4a","looic",45.8622522019001,8.91052966738827
"elpd_loo.561","stephens","m4b","elpd_loo",-22.4508472625351,4.19576204791488
"p_loo.561","stephens","m4b","p_loo",3.77769198621873,1.59789490672514
"looic.561","stephens","m4b","looic",44.9016945250702,8.39152409582976
"elpd_loo62","sustut","m1","elpd_loo",-991.578820500005,484.069978780248
"p_loo62","sustut","m1","p_loo",983.611578192062,481.648184640999
"looic62","sustut","m1","looic",1983.15764100001,968.139957560496
"elpd_loo.162","sustut","m2a","elpd_loo",-42.8547355007669,20.6806920959114
"p_loo.162","sustut","m2a","p_loo",35.9437918747493,18.1841694809409
"looic.162","sustut","m2a","looic",85.7094710015338,41.3613841918227
"elpd_loo.262","sustut","m2b","elpd_loo",-21.564418469459,10.3302618523147
"p_loo.262","sustut","m2b","p_loo",15.0382718110224,8.01903144119226
"looic.262","sustut","m2b","looic",43.128836938918,20.6605237046295
"elpd_loo.362","sustut","m3","elpd_loo",-1224.58193019961,591.466944297132
"p_loo.362","sustut","m3","p_loo",1216.42551634017,588.91745459544
"looic.362","sustut","m3","looic",2449.16386039923,1182.93388859426
"elpd_loo.462","sustut","m4a","elpd_loo",-92.9632598426275,45.9001698369841
"p_loo.462","sustut","m4a","p_loo",85.5884732754417,43.1460231903846
"looic.462","sustut","m4a","looic",185.926519685255,91.8003396739683
"elpd_loo.562","sustut","m4b","elpd_loo",-93.039553375216,45.6555308040941
"p_loo.562","sustut","m4b","p_loo",85.9033700897502,43.0583045778247
"looic.562","sustut","m4b","looic",186.079106750432,91.3110616081883
"elpd_loo63","swan","m1","elpd_loo",-18.7262407610277,4.26350459954772
"p_loo63","swan","m1","p_loo",5.27329176023746,1.98952050598486
"looic63","swan","m1","looic",37.4524815220555,8.52700919909544
"elpd_loo.163","swan","m2a","elpd_loo",-17.6576448499373,3.97270391294953
"p_loo.163","swan","m2a","p_loo",3.38731666937269,1.27000068702555
"looic.163","swan","m2a","looic",35.3152896998747,7.94540782589907
"elpd_loo.263","swan","m2b","elpd_loo",-20.7007964265025,4.990931927629
"p_loo.263","swan","m2b","p_loo",4.76038110592379,1.82350305918639
"looic.263","swan","m2b","looic",41.401592853005,9.98186385525801
"elpd_loo.363","swan","m3","elpd_loo",-22.0287408695608,5.86245236573121
"p_loo.363","swan","m3","p_loo",7.70914890637576,3.20291254993288
"looic.363","swan","m3","looic",44.0574817391215,11.7249047314624
"elpd_loo.463","swan","m4a","elpd_loo",-19.4320417528344,4.74501938609137
"p_loo.463","swan","m4a","p_loo",4.63253164653378,1.81613185407998
"looic.463","swan","m4a","looic",38.8640835056687,9.49003877218274
"elpd_loo.563","swan","m4b","elpd_loo",-20.439536159397,5.01987004332952
"p_loo.563","swan","m4b","p_loo",4.82045152873216,1.84855535969699
"looic.563","swan","m4b","looic",40.879072318794,10.039740086659
"elpd_loo64","tankeeah","m1","elpd_loo",-20.6889366234956,0.759394791338446
"p_loo64","tankeeah","m1","p_loo",1.03897116174075,0.117190067125528
"looic64","tankeeah","m1","looic",41.3778732469912,1.51878958267689
"elpd_loo.164","tankeeah","m2a","elpd_loo",-18.6004547096617,0.939724298490132
"p_loo.164","tankeeah","m2a","p_loo",0.849527830163929,0.136796466112456
"looic.164","tankeeah","m2a","looic",37.2009094193233,1.87944859698026
"elpd_loo.264","tankeeah","m2b","elpd_loo",-18.6380966132026,0.920439828000351
"p_loo.264","tankeeah","m2b","p_loo",0.795470761852582,0.121532921206253
"looic.264","tankeeah","m2b","looic",37.2761932264052,1.8408796560007
"elpd_loo.364","tankeeah","m3","elpd_loo",-20.247478705248,1.02773911969912
"p_loo.364","tankeeah","m3","p_loo",1.0516221646406,0.173369210374482
"looic.364","tankeeah","m3","looic",40.4949574104959,2.05547823939824
"elpd_loo.464","tankeeah","m4a","elpd_loo",-18.5390742344372,1.14579067331942
"p_loo.464","tankeeah","m4a","p_loo",0.78637716170375,0.159866957678643
"looic.464","tankeeah","m4a","looic",37.0781484688744,2.29158134663884
"elpd_loo.564","tankeeah","m4b","elpd_loo",-18.5046927474629,1.10948918572663
"p_loo.564","tankeeah","m4b","p_loo",0.777449291596499,0.152017722689605
"looic.564","tankeeah","m4b","looic",37.0093854949257,2.21897837145325
"elpd_loo65","tuno-east","m1","elpd_loo",-9.71638828394948,0.78338437172377
"p_loo65","tuno-east","m1","p_loo",0.967330370316459,0.113829111990034
"looic65","tuno-east","m1","looic",19.432776567899,1.56676874344754
"elpd_loo.165","tuno-east","m2a","elpd_loo",-8.56196695593547,0.91492431154801
"p_loo.165","tuno-east","m2a","p_loo",0.6671876221011,0.192116249681592
"looic.165","tuno-east","m2a","looic",17.1239339118709,1.82984862309602
"elpd_loo.265","tuno-east","m2b","elpd_loo",-8.53593228088113,0.920208681601686
"p_loo.265","tuno-east","m2b","p_loo",0.649240589935119,0.181018446882936
"looic.265","tuno-east","m2b","looic",17.0718645617623,1.84041736320337
"elpd_loo.365","tuno-east","m3","elpd_loo",-10.4147233349719,0.506876375651514
"p_loo.365","tuno-east","m3","p_loo",1.071708138171,0.0703666814563479
"looic.365","tuno-east","m3","looic",20.8294466699437,1.01375275130303
"elpd_loo.465","tuno-east","m4a","elpd_loo",-8.69517659007887,0.718518425209382
"p_loo.465","tuno-east","m4a","p_loo",0.661460587028776,0.146170624719181
"looic.465","tuno-east","m4a","looic",17.3903531801577,1.43703685041876
"elpd_loo.565","tuno-east","m4b","elpd_loo",-8.74157822144086,0.740274631308197
"p_loo.565","tuno-east","m4b","p_loo",0.628147616771495,0.137649696872392
"looic.565","tuno-east","m4b","looic",17.4831564428817,1.48054926261639
"elpd_loo66","tuno-west","m1","elpd_loo",-22.5401308227966,10.945718728442
"p_loo66","tuno-west","m1","p_loo",16.592497680188,9.73432844770571
"looic66","tuno-west","m1","looic",45.0802616455931,21.891437456884
"elpd_loo.166","tuno-west","m2a","elpd_loo",-11.2051779906233,6.07876025005567
"p_loo.166","tuno-west","m2a","p_loo",5.07598891966122,4.03070717404258
"looic.166","tuno-west","m2a","looic",22.4103559812465,12.1575205001113
"elpd_loo.266","tuno-west","m2b","elpd_loo",-10.2713658909791,5.73067778892048
"p_loo.266","tuno-west","m2b","p_loo",4.21602628675068,3.67077945518092
"looic.266","tuno-west","m2b","looic",20.5427317819581,11.461355577841
"elpd_loo.366","tuno-west","m3","elpd_loo",-48.9142267531528,33.8489900479189
