"","Pop","Model","Metric","Estimate","SE"
"elpd_loo62","sustut","m1","elpd_loo",-434.000782090856,404.680673635582
"p_loo62","sustut","m1","p_loo",428.466007801351,404.409103626617
"looic62","sustut","m1","looic",868.001564181713,809.361347271163
"elpd_loo.162","sustut","m2a","elpd_loo",-53.4114839211438,47.7391030457503
"p_loo.162","sustut","m2a","p_loo",48.8633217191462,47.7851388991347
"looic.162","sustut","m2a","looic",106.822967842288,95.4782060915005
"elpd_loo.262","sustut","m2b","elpd_loo",-44.0986756954852,38.5937638191296
"p_loo.262","sustut","m2b","p_loo",39.7039839678817,38.7135561671459
"looic.262","sustut","m2b","looic",88.1973513909704,77.1875276382593
"elpd_loo.362","sustut","m3","elpd_loo",-176.063273100004,166.16816243185
"p_loo.362","sustut","m3","p_loo",171.130985336336,166.274727623849
"looic.362","sustut","m3","looic",352.126546200008,332.336324863699
"elpd_loo.462","sustut","m4a","elpd_loo",-35.790468245587,30.1732085465591
"p_loo.462","sustut","m4a","p_loo",31.4708334009021,30.5026758199103
"looic.462","sustut","m4a","looic",71.580936491174,60.3464170931183
"elpd_loo.562","sustut","m4b","elpd_loo",-37.3192851199952,31.7571219111908
"p_loo.562","sustut","m4b","p_loo",33.0593496253895,32.1062397854397
"looic.562","sustut","m4b","looic",74.6385702399905,63.5142438223815
"elpd_loo63","swan","m1","elpd_loo",-13.2506089180779,0.900718028838185
"p_loo63","swan","m1","p_loo",1.50207386553903,0.529475293357452
"looic63","swan","m1","looic",26.5012178361559,1.80143605767637
"elpd_loo.163","swan","m2a","elpd_loo",-13.1784201982608,1.63507180895989
"p_loo.163","swan","m2a","p_loo",1.85803802265945,1.07462776511096
"looic.163","swan","m2a","looic",26.3568403965216,3.27014361791977
"elpd_loo.263","swan","m2b","elpd_loo",-15.0685939495579,2.31611905091352
"p_loo.263","swan","m2b","p_loo",2.6467606979564,1.70549589077816
"looic.263","swan","m2b","looic",30.1371878991158,4.63223810182703
"elpd_loo.363","swan","m3","elpd_loo",-13.5094457093237,1.00926105308806
"p_loo.363","swan","m3","p_loo",1.51471153439283,0.478760593617849
"looic.363","swan","m3","looic",27.0188914186474,2.01852210617612
"elpd_loo.463","swan","m4a","elpd_loo",-13.1453815802022,1.54955452976909
"p_loo.463","swan","m4a","p_loo",1.68878037127879,0.860027061969035
"looic.463","swan","m4a","looic",26.2907631604043,3.09910905953819
"elpd_loo.563","swan","m4b","elpd_loo",-13.6812264335412,1.70069275809321
"p_loo.563","swan","m4b","p_loo",1.79633108675856,0.874013770463692
"looic.563","swan","m4b","looic",27.3624528670823,3.40138551618642
"elpd_loo64","tankeeah","m1","elpd_loo",-37.8071679411485,18.3629738677809
"p_loo64","tankeeah","m1","p_loo",15.1342588384563,12.5625563262049
"looic64","tankeeah","m1","looic",75.614335882297,36.7259477355619
"elpd_loo.164","tankeeah","m2a","elpd_loo",-33.428650470184,14.9389176919713
"p_loo.164","tankeeah","m2a","p_loo",10.2942272362496,8.39641818740473
"looic.164","tankeeah","m2a","looic",66.857300940368,29.8778353839427
"elpd_loo.264","tankeeah","m2b","elpd_loo",-33.5137647500022,14.9217007305027
"p_loo.264","tankeeah","m2b","p_loo",10.2070999583383,8.37658121491694
"looic.264","tankeeah","m2b","looic",67.0275295000045,29.8434014610054
"elpd_loo.364","tankeeah","m3","elpd_loo",-37.0734821055762,19.7863916276438
"p_loo.364","tankeeah","m3","p_loo",15.7216540553868,13.8613313116625
"looic.364","tankeeah","m3","looic",74.1469642111524,39.5727832552876
"elpd_loo.464","tankeeah","m4a","elpd_loo",-33.4563036712534,16.5513177631471
"p_loo.464","tankeeah","m4a","p_loo",11.6973380670599,10.3093292281017
"looic.464","tankeeah","m4a","looic",66.9126073425068,33.1026355262943
"elpd_loo.564","tankeeah","m4b","elpd_loo",-33.9623127510511,17.0724223693449
"p_loo.564","tankeeah","m4b","p_loo",12.2137895745873,10.832227255476
"looic.564","tankeeah","m4b","looic",67.9246255021023,34.1448447386899
"elpd_loo65","tuno-east","m1","elpd_loo",-11.1058020411894,1.81780441951254
"p_loo65","tuno-east","m1","p_loo",2.20064959421379,0.66510947098342
"looic65","tuno-east","m1","looic",22.2116040823788,3.63560883902509
"elpd_loo.165","tuno-east","m2a","elpd_loo",-9.88670508199146,1.48437438932404
"p_loo.165","tuno-east","m2a","p_loo",1.15409734263954,0.350650620978417
"looic.165","tuno-east","m2a","looic",19.7734101639829,2.96874877864807
"elpd_loo.265","tuno-east","m2b","elpd_loo",-9.80225013644331,1.49995892117864
"p_loo.265","tuno-east","m2b","p_loo",1.09184623685138,0.334561166216444
"looic.265","tuno-east","m2b","looic",19.6045002728866,2.99991784235728
"elpd_loo.365","tuno-east","m3","elpd_loo",-29.7439944187168,19.5729252780442
"p_loo.365","tuno-east","m3","p_loo",19.6295910936095,18.5128198100055
"looic.365","tuno-east","m3","looic",59.4879888374336,39.1458505560884
"elpd_loo.465","tuno-east","m4a","elpd_loo",-16.7976283928463,8.69995078931226
"p_loo.465","tuno-east","m4a","p_loo",8.42618405597908,7.87967876450916
"looic.465","tuno-east","m4a","looic",33.5952567856925,17.3999015786245
"elpd_loo.565","tuno-east","m4b","elpd_loo",-15.9393148072575,7.78594525587881
"p_loo.565","tuno-east","m4b","p_loo",7.60252186152563,7.01921007795929
"looic.565","tuno-east","m4b","looic",31.878629614515,15.5718905117576
"elpd_loo66","tuno-west","m1","elpd_loo",-24.2177395137284,11.3579544390529
"p_loo66","tuno-west","m1","p_loo",18.3931145219243,11.0511642698844
"looic66","tuno-west","m1","looic",48.4354790274569,22.7159088781058
"elpd_loo.166","tuno-west","m2a","elpd_loo",-6.14197775808433,1.33042214537565
"p_loo.166","tuno-west","m2a","p_loo",1.51958975859215,1.04586678577904
"looic.166","tuno-west","m2a","looic",12.2839555161687,2.66084429075129
"elpd_loo.266","tuno-west","m2b","elpd_loo",-5.21554270554386,0.701172815169628
"p_loo.266","tuno-west","m2b","p_loo",0.685379746514529,0.349340600650679
"looic.266","tuno-west","m2b","looic",10.4310854110877,1.40234563033926
"elpd_loo.366","tuno-west","m3","elpd_loo",-36.7543148830281,16.4454431593004
"p_loo.366","tuno-west","m3","p_loo",28.2841933410799,15.1387062824192
"looic.366","tuno-west","m3","looic",73.5086297660562,32.8908863186008
"elpd_loo.466","tuno-west","m4a","elpd_loo",-13.6036281448299,7.0633565098274
"p_loo.466","tuno-west","m4a","p_loo",7.8623801162539,6.1582635052551
"looic.466","tuno-west","m4a","looic",27.2072562896597,14.1267130196548
"elpd_loo.566","tuno-west","m4b","elpd_loo",-12.0046739976511,5.74330949038314
"p_loo.566","tuno-west","m4b","p_loo",6.45360839579508,4.83265848419283
"looic.566","tuno-west","m4b","looic",24.0093479953022,11.4866189807663
"elpd_loo67","yakoun","m1","elpd_loo",-21.5217891622566,2.60615598814723
"p_loo67","yakoun","m1","p_loo",2.10173469634161,0.483626768928092
"looic67","yakoun","m1","looic",43.0435783245131,5.21231197629446
"elpd_loo.167","yakoun","m2a","elpd_loo",-21.0357610543076,2.38006709720712
"p_loo.167","yakoun","m2a","p_loo",1.47290052572762,0.322937924662351
"looic.167","yakoun","m2a","looic",42.0715221086152,4.76013419441423
"elpd_loo.267","yakoun","m2b","elpd_loo",-20.9017922105861,2.33601317479021
"p_loo.267","yakoun","m2b","p_loo",1.42108800420756,0.307247004055419
"looic.267","yakoun","m2b","looic",41.8035844211723,4.67202634958041
"elpd_loo.367","yakoun","m3","elpd_loo",-21.4303240758181,2.6411202007826
"p_loo.367","yakoun","m3","p_loo",2.091044019984,0.499805363973714
"looic.367","yakoun","m3","looic",42.8606481516363,5.28224040156521
"elpd_loo.467","yakoun","m4a","elpd_loo",-21.1642382065405,2.39373780860092
"p_loo.467","yakoun","m4a","p_loo",1.56250900947406,0.34676060647217
"looic.467","yakoun","m4a","looic",42.328476413081,4.78747561720184
"elpd_loo.567","yakoun","m4b","elpd_loo",-21.0012530245767,2.37495321388976
"p_loo.567","yakoun","m4b","p_loo",1.47357293118198,0.329787092390253
"looic.567","yakoun","m4b","looic",42.0025060491535,4.74990642777953
"elpd_loo68","yeo","m1","elpd_loo",-59.2820850436615,36.3930868206449
"p_loo68","yeo","m1","p_loo",48.2975903221162,31.4297121709806
"looic68","yeo","m1","looic",118.564170087323,72.7861736412897
"elpd_loo.168","yeo","m2a","elpd_loo",-37.806349238055,21.9555476901371
"p_loo.168","yeo","m2a","p_loo",28.8352412566407,18.8826251920172
"looic.168","yeo","m2a","looic",75.61269847611,43.9110953802742
"elpd_loo.268","yeo","m2b","elpd_loo",-32.4988898411991,18.0832546589331
"p_loo.268","yeo","m2b","p_loo",23.7777237637166,15.4411914289268
"looic.268","yeo","m2b","looic",64.9977796823981,36.1665093178661
"elpd_loo.368","yeo","m3","elpd_loo",-58.7800996509016,36.3447447711329
"p_loo.368","yeo","m3","p_loo",47.8879281265966,31.2168895569554
"looic.368","yeo","m3","looic",117.560199301803,72.6894895422657
"elpd_loo.468","yeo","m4a","elpd_loo",-37.7541942292995,21.8299263039674
"p_loo.468","yeo","m4a","p_loo",28.5018486925354,18.5765589565462
"looic.468","yeo","m4a","looic",75.508388458599,43.6598526079348
"elpd_loo.568","yeo","m4b","elpd_loo",-41.0033898052957,23.8803218209818
"p_loo.568","yeo","m4b","p_loo",31.9431689663652,21.0326393162787
"looic.568","yeo","m4b","looic",82.0067796105915,47.7606436419637
