"","Pop","Model","Metric","Estimate","SE"
"elpd_loo62","sustut","m1","elpd_loo",-1078.5297000615,521.775322996998
"p_loo62","sustut","m1","p_loo",1070.65947024556,519.389668148772
"looic62","sustut","m1","looic",2157.059400123,1043.550645994
"elpd_loo.162","sustut","m2a","elpd_loo",-30.6386441351398,14.6747557128443
"p_loo.162","sustut","m2a","p_loo",23.7240439272786,12.1573860990323
"looic.162","sustut","m2a","looic",61.2772882702796,29.3495114256887
"elpd_loo.262","sustut","m2b","elpd_loo",-29.1349353646115,14.0138198874961
"p_loo.262","sustut","m2b","p_loo",22.6066643707646,11.7101425860896
"looic.262","sustut","m2b","looic",58.2698707292231,28.0276397749923
"elpd_loo.362","sustut","m3","elpd_loo",-1290.92512545596,620.203070825199
"p_loo.362","sustut","m3","p_loo",1282.60291940449,617.522037624204
"looic.362","sustut","m3","looic",2581.85025091191,1240.4061416504
"elpd_loo.462","sustut","m4a","elpd_loo",-87.8016696784888,43.2873294431503
"p_loo.462","sustut","m4a","p_loo",80.4759150160742,40.5671024012498
"looic.462","sustut","m4a","looic",175.603339356978,86.5746588863006
"elpd_loo.562","sustut","m4b","elpd_loo",-79.0747810698057,38.9226112262543
"p_loo.562","sustut","m4b","p_loo",71.9327205832648,36.2921748520587
"looic.562","sustut","m4b","looic",158.149562139611,77.8452224525086
"elpd_loo63","swan","m1","elpd_loo",-18.4219714383362,5.98906042592941
"p_loo63","swan","m1","p_loo",5.77639580756469,3.84448067042625
"looic63","swan","m1","looic",36.8439428766724,11.9781208518588
"elpd_loo.163","swan","m2a","elpd_loo",-15.2887785524814,3.24731907504319
"p_loo.163","swan","m2a","p_loo",2.76196240111995,1.42487050917663
"looic.163","swan","m2a","looic",30.5775571049627,6.49463815008638
"elpd_loo.263","swan","m2b","elpd_loo",-15.5241208179713,2.8224920949173
"p_loo.263","swan","m2b","p_loo",2.53420256024236,1.03100436638053
"looic.263","swan","m2b","looic",31.0482416359425,5.6449841898346
"elpd_loo.363","swan","m3","elpd_loo",-17.2779126333729,4.51524813801581
"p_loo.363","swan","m3","p_loo",4.77032484228444,2.71370879985717
"looic.363","swan","m3","looic",34.5558252667457,9.03049627603161
"elpd_loo.463","swan","m4a","elpd_loo",-15.0655571469519,2.91199289370669
"p_loo.463","swan","m4a","p_loo",2.52239725215452,1.09360267938852
"looic.463","swan","m4a","looic",30.1311142939038,5.82398578741339
"elpd_loo.563","swan","m4b","elpd_loo",-15.2975735310178,2.81486111508965
"p_loo.563","swan","m4b","p_loo",2.54874330178185,0.980088659741455
"looic.563","swan","m4b","looic",30.5951470620355,5.6297222301793
"elpd_loo64","tankeeah","m1","elpd_loo",-44.3805368144235,21.5453953464796
"p_loo64","tankeeah","m1","p_loo",17.7946054803175,14.7782647354545
"looic64","tankeeah","m1","looic",88.761073628847,43.0907906929593
"elpd_loo.164","tankeeah","m2a","elpd_loo",-42.8596756040507,20.5565008303624
"p_loo.164","tankeeah","m2a","p_loo",15.7886844258638,13.30328105518
"looic.164","tankeeah","m2a","looic",85.7193512081014,41.1130016607249
"elpd_loo.264","tankeeah","m2b","elpd_loo",-41.7694239004399,19.5603441134169
"p_loo.264","tankeeah","m2b","p_loo",14.556461600706,12.2526675329703
"looic.264","tankeeah","m2b","looic",83.5388478008799,39.1206882268338
"elpd_loo.364","tankeeah","m3","elpd_loo",-42.6506092588804,24.5896040066139
"p_loo.364","tankeeah","m3","p_loo",20.5931900943195,18.4732810804994
"looic.364","tankeeah","m3","looic",85.3012185177608,49.1792080132279
"elpd_loo.464","tankeeah","m4a","elpd_loo",-37.4154419100725,19.7811851694789
"p_loo.464","tankeeah","m4a","p_loo",15.0145354100222,13.3956519906539
"looic.464","tankeeah","m4a","looic",74.830883820145,39.5623703389577
"elpd_loo.564","tankeeah","m4b","elpd_loo",-37.1506338033319,19.5502990224907
"p_loo.564","tankeeah","m4b","p_loo",14.7259202577323,13.1458221610901
"looic.564","tankeeah","m4b","looic",74.3012676066639,39.1005980449815
"elpd_loo65","tuno-east","m1","elpd_loo",-9.65091998461736,0.692819714913787
"p_loo65","tuno-east","m1","p_loo",0.909414016544569,0.0839142350039599
"looic65","tuno-east","m1","looic",19.3018399692347,1.38563942982757
"elpd_loo.165","tuno-east","m2a","elpd_loo",-8.29522448682834,0.519663902681902
"p_loo.165","tuno-east","m2a","p_loo",0.526693333567764,0.067451205751834
"looic.165","tuno-east","m2a","looic",16.5904489736567,1.0393278053638
"elpd_loo.265","tuno-east","m2b","elpd_loo",-8.23832787405681,0.539994486988634
"p_loo.265","tuno-east","m2b","p_loo",0.48564570034174,0.0603486849505248
"looic.265","tuno-east","m2b","looic",16.4766557481136,1.07998897397727
"elpd_loo.365","tuno-east","m3","elpd_loo",-10.2356929949,0.282582956075067
"p_loo.365","tuno-east","m3","p_loo",0.980869568526774,0.0590410582303174
"looic.365","tuno-east","m3","looic",20.4713859898001,0.565165912150134
"elpd_loo.465","tuno-east","m4a","elpd_loo",-8.26549527663636,0.453462480887455
"p_loo.465","tuno-east","m4a","p_loo",0.492873159662332,0.0529093302523067
"looic.465","tuno-east","m4a","looic",16.5309905532727,0.90692496177491
"elpd_loo.565","tuno-east","m4b","elpd_loo",-8.19911832067588,0.486252724680484
"p_loo.565","tuno-east","m4b","p_loo",0.475947814457256,0.0554443603635541
"looic.565","tuno-east","m4b","looic",16.3982366413518,0.972505449360968
"elpd_loo66","tuno-west","m1","elpd_loo",-53.217951288232,30.9001139706563
"p_loo66","tuno-west","m1","p_loo",44.9667488139941,28.4710999444173
"looic66","tuno-west","m1","looic",106.435902576464,61.8002279413125
"elpd_loo.166","tuno-west","m2a","elpd_loo",-29.2579274955286,18.0985871507244
"p_loo.166","tuno-west","m2a","p_loo",21.7860847150646,16.0971253801823
"looic.166","tuno-west","m2a","looic",58.5158549910572,36.1971743014487
"elpd_loo.266","tuno-west","m2b","elpd_loo",-28.1255523823182,18.0887993913831
"p_loo.266","tuno-west","m2b","p_loo",20.536572049938,15.9511943564424
"looic.266","tuno-west","m2b","looic",56.2511047646364,36.1775987827661
"elpd_loo.366","tuno-west","m3","elpd_loo",-41.1105724076878,21.6128618364922
"p_loo.366","tuno-west","m3","p_loo",34.0660677646048,21.0262341324431
"looic.366","tuno-west","m3","looic",82.2211448153756,43.2257236729844
"elpd_loo.466","tuno-west","m4a","elpd_loo",-26.4082295288888,15.7313844921323
"p_loo.466","tuno-west","m4a","p_loo",19.9069445368755,15.2049755546062
"looic.466","tuno-west","m4a","looic",52.8164590577776,31.4627689842646
"elpd_loo.566","tuno-west","m4b","elpd_loo",-24.4769357877502,14.1714606959602
"p_loo.566","tuno-west","m4b","p_loo",17.9972668941721,13.6966858093751
"looic.566","tuno-west","m4b","looic",48.9538715755004,28.3429213919204
"elpd_loo67","yakoun","m1","elpd_loo",-22.2130606718468,2.77650083033084
"p_loo67","yakoun","m1","p_loo",2.22838306101595,0.500992517644759
"looic67","yakoun","m1","looic",44.4261213436936,5.55300166066167
"elpd_loo.167","yakoun","m2a","elpd_loo",-21.9515635184693,2.68013921885224
"p_loo.167","yakoun","m2a","p_loo",1.945505392625,0.458486071909193
"looic.167","yakoun","m2a","looic",43.9031270369386,5.36027843770448
"elpd_loo.267","yakoun","m2b","elpd_loo",-21.8313326396655,2.63849333434828
"p_loo.267","yakoun","m2b","p_loo",1.89056872067729,0.445706689447706
"looic.267","yakoun","m2b","looic",43.662665279331,5.27698666869656
"elpd_loo.367","yakoun","m3","elpd_loo",-21.7866483071764,2.80361836862343
"p_loo.367","yakoun","m3","p_loo",2.05675708658849,0.486881244289541
"looic.367","yakoun","m3","looic",43.5732966143527,5.60723673724687
"elpd_loo.467","yakoun","m4a","elpd_loo",-21.569871894709,2.66467385162323
"p_loo.467","yakoun","m4a","p_loo",1.66246568016452,0.38911083044963
"looic.467","yakoun","m4a","looic",43.1397437894181,5.32934770324647
"elpd_loo.567","yakoun","m4b","elpd_loo",-21.5681165371902,2.652667921146
"p_loo.567","yakoun","m4b","p_loo",1.67031569336469,0.397099161426788
"looic.567","yakoun","m4b","looic",43.1362330743804,5.30533584229199
"elpd_loo68","yeo","m1","elpd_loo",-26.715000425969,17.3550585541585
"p_loo68","yeo","m1","p_loo",16.5361672966409,13.5062874981612
"looic68","yeo","m1","looic",53.430000851938,34.7101171083171
"elpd_loo.168","yeo","m2a","elpd_loo",-19.5425445632557,10.5306820745417
"p_loo.168","yeo","m2a","p_loo",9.5542701822389,7.7796199468366
"looic.168","yeo","m2a","looic",39.0850891265114,21.0613641490834
"elpd_loo.268","yeo","m2b","elpd_loo",-20.0065050142377,10.7688920682759
"p_loo.268","yeo","m2b","p_loo",9.91007100614103,8.1163969058391
"looic.268","yeo","m2b","looic",40.0130100284755,21.5377841365518
"elpd_loo.368","yeo","m3","elpd_loo",-27.5474612283366,18.1793218195264
"p_loo.368","yeo","m3","p_loo",17.3944790674396,14.451627445
"looic.368","yeo","m3","looic",55.0949224566731,36.3586436390528
"elpd_loo.468","yeo","m4a","elpd_loo",-19.4740283294525,10.7011996472114
"p_loo.468","yeo","m4a","p_loo",9.55838773923831,7.82567658759663
"looic.468","yeo","m4a","looic",38.9480566589051,21.4023992944228
"elpd_loo.568","yeo","m4b","elpd_loo",-19.1215801829749,10.2058687138315
"p_loo.568","yeo","m4b","p_loo",9.15645280521245,7.38003563803784
"looic.568","yeo","m4b","looic",38.2431603659498,20.411737427663
