"","Pop","Model","Metric","Estimate","SE"
"looic.561","stephens","m4b","looic",80.4050742055896,31.5914860976951
"elpd_loo62","sustut","m1","elpd_loo",-5.70557842148877,0.687297056501075
"p_loo62","sustut","m1","p_loo",0.786692445122179,0.251360187299244
"looic62","sustut","m1","looic",11.4111568429775,1.37459411300215
"elpd_loo.162","sustut","m2a","elpd_loo",-5.54566549000053,1.335669998049
"p_loo.162","sustut","m2a","p_loo",0.798976543994564,0.365766066791885
"looic.162","sustut","m2a","looic",11.0913309800011,2.671339996098
"elpd_loo.262","sustut","m2b","elpd_loo",-5.53713143167563,1.36025808521138
"p_loo.262","sustut","m2b","p_loo",0.722637802910888,0.34041826630317
"looic.262","sustut","m2b","looic",11.0742628633513,2.72051617042276
"elpd_loo.362","sustut","m3","elpd_loo",-5.72427181487418,0.71948787852433
"p_loo.362","sustut","m3","p_loo",0.864264565580986,0.27904792547623
"looic.362","sustut","m3","looic",11.4485436297484,1.43897575704866
"elpd_loo.462","sustut","m4a","elpd_loo",-5.67913106658258,1.35168858117066
"p_loo.462","sustut","m4a","p_loo",1.021355810567,0.445130029070492
"looic.462","sustut","m4a","looic",11.3582621331652,2.70337716234132
"elpd_loo.562","sustut","m4b","elpd_loo",-5.63761677393374,1.32244213138621
"p_loo.562","sustut","m4b","p_loo",0.955707972711449,0.409569547167585
"looic.562","sustut","m4b","looic",11.2752335478675,2.64488426277242
"elpd_loo63","swan","m1","elpd_loo",-20.8606992838896,6.50474242674034
"p_loo63","swan","m1","p_loo",7.46811082209647,4.16279192151583
"looic63","swan","m1","looic",41.7213985677792,13.0094848534807
"elpd_loo.163","swan","m2a","elpd_loo",-17.3904485182598,3.73796970089252
"p_loo.163","swan","m2a","p_loo",3.90734485503498,1.49966411155577
"looic.163","swan","m2a","looic",34.7808970365196,7.47593940178504
"elpd_loo.263","swan","m2b","elpd_loo",-18.3883263477383,3.63451308130868
"p_loo.263","swan","m2b","p_loo",4.2424574018614,1.41857033237075
"looic.263","swan","m2b","looic",36.7766526954765,7.26902616261735
"elpd_loo.363","swan","m3","elpd_loo",-20.9690498080604,5.62299609203277
"p_loo.363","swan","m3","p_loo",7.27657102987821,3.30176146484967
"looic.363","swan","m3","looic",41.9380996161209,11.2459921840655
"elpd_loo.463","swan","m4a","elpd_loo",-17.5222793394397,3.64768784798516
"p_loo.463","swan","m4a","p_loo",3.86649628829562,1.41383965018527
"looic.463","swan","m4a","looic",35.0445586788793,7.29537569597032
"elpd_loo.563","swan","m4b","elpd_loo",-18.3143060361887,3.85588355176336
"p_loo.563","swan","m4b","p_loo",4.38611752958016,1.62857541665671
"looic.563","swan","m4b","looic",36.6286120723774,7.71176710352671
"elpd_loo64","tankeeah","m1","elpd_loo",-22.1041173781655,1.41287521000349
"p_loo64","tankeeah","m1","p_loo",1.55958654314216,0.283360862352999
"looic64","tankeeah","m1","looic",44.2082347563309,2.82575042000698
"elpd_loo.164","tankeeah","m2a","elpd_loo",-20.3153430668725,1.30159719589718
"p_loo.164","tankeeah","m2a","p_loo",1.3092918901102,0.23400246277738
"looic.164","tankeeah","m2a","looic",40.6306861337449,2.60319439179437
"elpd_loo.264","tankeeah","m2b","elpd_loo",-20.3118934297009,1.35580072287806
"p_loo.264","tankeeah","m2b","p_loo",1.1862691803481,0.209954195188561
"looic.264","tankeeah","m2b","looic",40.6237868594017,2.71160144575613
"elpd_loo.364","tankeeah","m3","elpd_loo",-21.2938417510065,1.20919020057988
"p_loo.364","tankeeah","m3","p_loo",1.54045496397061,0.285227031717534
"looic.364","tankeeah","m3","looic",42.5876835020129,2.41838040115977
"elpd_loo.464","tankeeah","m4a","elpd_loo",-20.141155200063,1.30269979961715
"p_loo.464","tankeeah","m4a","p_loo",1.20512576515049,0.250791299486813
"looic.464","tankeeah","m4a","looic",40.282310400126,2.6053995992343
"elpd_loo.564","tankeeah","m4b","elpd_loo",-20.2116958673758,1.30296476117677
"p_loo.564","tankeeah","m4b","p_loo",1.24640005547537,0.259137450109947
"looic.564","tankeeah","m4b","looic",40.4233917347516,2.60592952235353
"elpd_loo65","tuno-east","m1","elpd_loo",-20.6066483289951,8.48308294832345
"p_loo65","tuno-east","m1","p_loo",10.1308387779971,6.69165063947967
"looic65","tuno-east","m1","looic",41.2132966579903,16.9661658966469
"elpd_loo.165","tuno-east","m2a","elpd_loo",-16.4261735284639,5.88933364462511
"p_loo.165","tuno-east","m2a","p_loo",5.80084040164507,4.03959052833619
"looic.165","tuno-east","m2a","looic",32.8523470569278,11.7786672892502
"elpd_loo.265","tuno-east","m2b","elpd_loo",-13.6960888650342,3.7765695810662
"p_loo.265","tuno-east","m2b","p_loo",3.24943389508788,1.81198688523985
"looic.265","tuno-east","m2b","looic",27.3921777300683,7.55313916213241
"elpd_loo.365","tuno-east","m3","elpd_loo",-23.8216718987549,10.4421311004972
"p_loo.365","tuno-east","m3","p_loo",12.2741480205151,8.16636768914193
"looic.365","tuno-east","m3","looic",47.6433437975098,20.8842622009945
"elpd_loo.465","tuno-east","m4a","elpd_loo",-16.4956747077762,6.4089003464464
"p_loo.465","tuno-east","m4a","p_loo",6.20090204205396,4.33917129685671
"looic.465","tuno-east","m4a","looic",32.9913494155524,12.8178006928928
"elpd_loo.565","tuno-east","m4b","elpd_loo",-18.1365698819627,7.84939210706763
"p_loo.565","tuno-east","m4b","p_loo",8.0638435934968,5.87401019609584
"looic.565","tuno-east","m4b","looic",36.2731397639254,15.6987842141353
"elpd_loo66","tuno-west","m1","elpd_loo",-12.5106287487202,4.45406376934814
"p_loo66","tuno-west","m1","p_loo",7.01291128462013,4.35304792193152
"looic66","tuno-west","m1","looic",25.0212574974404,8.90812753869628
"elpd_loo.166","tuno-west","m2a","elpd_loo",-6.93777370530807,1.45357714412631
"p_loo.166","tuno-west","m2a","p_loo",1.8553953026258,1.15795183995715
"looic.166","tuno-west","m2a","looic",13.8755474106161,2.90715428825263
"elpd_loo.266","tuno-west","m2b","elpd_loo",-6.56581410308275,1.28863916376782
"p_loo.266","tuno-west","m2b","p_loo",1.52317217176162,0.860174113608035
"looic.266","tuno-west","m2b","looic",13.1316282061655,2.57727832753564
"elpd_loo.366","tuno-west","m3","elpd_loo",-18.636846531756,9.68662285584867
"p_loo.366","tuno-west","m3","p_loo",11.7923669237326,8.61330328644587
"looic.366","tuno-west","m3","looic",37.2736930635121,19.3732457116973
"elpd_loo.466","tuno-west","m4a","elpd_loo",-12.7252563210033,6.24489133782545
"p_loo.466","tuno-west","m4a","p_loo",6.82890241927215,5.41688611099064
"looic.466","tuno-west","m4a","looic",25.4505126420067,12.4897826756509
"elpd_loo.566","tuno-west","m4b","elpd_loo",-10.7967971217866,4.64937359258134
"p_loo.566","tuno-west","m4b","p_loo",4.98114040829443,3.82344457080041
"looic.566","tuno-west","m4b","looic",21.5935942435731,9.29874718516269
"elpd_loo67","yakoun","m1","elpd_loo",-42.9058291529984,9.18574148378752
"p_loo67","yakoun","m1","p_loo",13.1018211239012,4.39812738405955
"looic67","yakoun","m1","looic",85.8116583059969,18.371482967575
"elpd_loo.167","yakoun","m2a","elpd_loo",-34.4390242214792,6.56790740357226
"p_loo.167","yakoun","m2a","p_loo",8.29149378654129,2.64373513415408
"looic.167","yakoun","m2a","looic",68.8780484429583,13.1358148071445
"elpd_loo.267","yakoun","m2b","elpd_loo",-32.9900662515113,6.22076576080845
"p_loo.267","yakoun","m2b","p_loo",7.69983401646392,2.44673301490506
"looic.267","yakoun","m2b","looic",65.9801325030226,12.4415315216169
"elpd_loo.367","yakoun","m3","elpd_loo",-42.6569223219449,9.15988820530843
"p_loo.367","yakoun","m3","p_loo",13.2464594729213,4.53776109323433
"looic.367","yakoun","m3","looic",85.3138446438897,18.3197764106169
"elpd_loo.467","yakoun","m4a","elpd_loo",-35.78464928122,6.91081404734807
"p_loo.467","yakoun","m4a","p_loo",9.01629318565939,2.89635162921175
"looic.467","yakoun","m4a","looic",71.56929856244,13.8216280946961
"elpd_loo.567","yakoun","m4b","elpd_loo",-35.5424887830191,6.87333234857545
"p_loo.567","yakoun","m4b","p_loo",9.10727257071979,2.98399809598471
"looic.567","yakoun","m4b","looic",71.0849775660383,13.7466646971509
"elpd_loo68","yeo","m1","elpd_loo",-13.2492271857476,2.83879604633726
"p_loo68","yeo","m1","p_loo",3.06080806132997,1.73562205614139
"looic68","yeo","m1","looic",26.4984543714952,5.67759209267453
"elpd_loo.168","yeo","m2a","elpd_loo",-12.1606522307534,2.68934061121391
"p_loo.168","yeo","m2a","p_loo",2.48226290345227,1.68281347931886
"looic.168","yeo","m2a","looic",24.3213044615067,5.37868122242781
"elpd_loo.268","yeo","m2b","elpd_loo",-12.2164469586288,2.67813891839204
"p_loo.268","yeo","m2b","p_loo",2.34269349949078,1.58307165456017
"looic.268","yeo","m2b","looic",24.4328939172575,5.35627783678408
"elpd_loo.368","yeo","m3","elpd_loo",-11.4911093568598,2.17517397250112
"p_loo.368","yeo","m3","p_loo",2.27038432193308,1.19090061980986
"looic.368","yeo","m3","looic",22.9822187137196,4.35034794500224
"elpd_loo.468","yeo","m4a","elpd_loo",-10.7903700755793,1.82899675727786
"p_loo.468","yeo","m4a","p_loo",1.58588009868739,0.899497590917788
"looic.468","yeo","m4a","looic",21.5807401511585,3.65799351455573
"elpd_loo.568","yeo","m4b","elpd_loo",-10.9617470841786,1.91679810993325
"p_loo.568","yeo","m4b","p_loo",1.67050282549837,0.957924786167014
"looic.568","yeo","m4b","looic",21.9234941683573,3.8335962198665
